dataset,sample_id,clean_text,noisy_text,label,noise_type,severity,word_count,token_count,sigma_prime,alpha,oov_rate
svamp,70,If Lewis earns a total of $ 460 during 5 weeks of harvest How much money does he earn each week?,If Lwwis earns a tptal of $ 460 during 5 wewks lf haevest How much money does he earn each week?,92,keyboard_proximity,0.05,21,36,1.7142857142857142,0.3611111111111111,0.2222222222222222
svamp,70,If Lewis earns a total of $ 460 during 5 weeks of harvest How much money does he earn each week?,If Lwwks earns a ritap of $ 460 during 5 wwrks pf hwevsst How kuch noney does hd earn each week?,92,keyboard_proximity,0.15,21,39,1.8571428571428572,0.4358974358974359,0.358974358974359
svamp,70,If Lewis earns a total of $ 460 during 5 weeks of harvest How much money does he earn each week?,It Oswus earns s fltao of $ 460 during 5 qwdks pv hqevdat Hpw nufh noneu dods hs sqrn eqch wwel?,92,keyboard_proximity,0.3,21,47,2.238095238095238,0.5106382978723404,0.46808510638297873
svamp,70,If Lewis earns a total of $ 460 during 5 weeks of harvest How much money does he earn each week?,If 1ewis earn5 a total 0f $ 460 dur1ng 5 w3eks of harvest How much money does he earn each week?,92,homoglyph,0.05,21,36,1.7142857142857142,0.3888888888888889,0.1111111111111111
svamp,70,If Lewis earns a total of $ 460 during 5 weeks of harvest How much money does he earn each week?,If 13wis e@rn5 @ tota1 0f $ 460 dur1ng 5 w33ks of h@rve5t How much money d0es he earn e@ch week?,92,homoglyph,0.15,21,51,2.4285714285714284,0.5686274509803921,0.27450980392156865
svamp,70,If Lewis earns a total of $ 460 during 5 weeks of harvest How much money does he earn each week?,1f 13w15 e@rn5 @ 7ota1 0f $ 460 dur1n9 5 w33k5 0f h@rv357 How much m0n3y d0e5 h3 earn e@ch w33k?,92,homoglyph,0.3,21,68,3.238095238095238,0.7794117647058824,0.17647058823529413
svamp,70,If Lewis earns a total of $ 460 during 5 weeks of harvest How much money does he earn each week?,If Leewis earns a tootal of $ 460 during 5 weeeks oof harrvest How much money does he earn each week?,92,char_repetition,0.05,21,35,1.6666666666666667,0.3142857142857143,0.2571428571428571
svamp,70,If Lewis earns a total of $ 460 during 5 weeks of harvest How much money does he earn each week?,If Leewiis earns a ttootall of $ 460 during 5 weeeeks oof haarrveest How mmuch mmoney does hee earn each week?,92,char_repetition,0.15,21,42,2.0,0.2857142857142857,0.4523809523809524
svamp,70,If Lewis earns a total of $ 460 during 5 weeks of harvest How much money does he earn each week?,Iff LLeewiis earns aa ttootall of $ 460 during 5 wweeeeks ooff haarrveesst Hoow mmucch mmoneyy doees hee eeaarn eaach weeekk?,92,char_repetition,0.3,21,58,2.761904761904762,0.3793103448275862,0.5517241379310345
svamp,70,If Lewis earns a total of $ 460 during 5 weeks of harvest How much money does he earn each week?,If Lwis earns a ttal of $ 460 during 5 weks f havest How much money does he earn each week?,92,char_deletion,0.05,21,32,1.5238095238095237,0.375,0.21875
svamp,70,If Lewis earns a total of $ 460 during 5 weeks of harvest How much money does he earn each week?,If Lws earns a ta of $ 460 during 5 wks f hvst How uch oney does h earn each week?,92,char_deletion,0.15,21,33,1.5714285714285714,0.48484848484848486,0.24242424242424243
svamp,70,If Lewis earns a total of $ 460 during 5 weeks of harvest How much money does he earn each week?,I ws earns  ta of $ 460 during 5 ks  hvt Hw uh one dos h rn ech we?,92,char_deletion,0.3,19,34,1.7894736842105263,0.6176470588235294,0.29411764705882354
svamp,70,If Lewis earns a total of $ 460 during 5 weeks of harvest How much money does he earn each week?,If Lewis earns a t otal of $ 460 during 5 weeks of harvest How much money does he earn each week?,92,intra_word_whitespace,0.05,22,29,1.3181818181818181,0.3103448275862069,0.06896551724137931
svamp,70,If Lewis earns a total of $ 460 during 5 weeks of harvest How much money does he earn each week?,I f Lewis earns a to tal of $ 460 during 5 weeks o f harvest How much money does he earn each week?,92,intra_word_whitespace,0.15,24,30,1.25,0.4,0.16666666666666666
svamp,70,If Lewis earns a total of $ 460 during 5 weeks of harvest How much money does he earn each week?,I f Lewis e arns a t otal of $ 460 during 5 weeks o f harvest How much money does h e earn each w eek?,92,intra_word_whitespace,0.3,27,35,1.2962962962962963,0.4857142857142857,0.3142857142857143
svamp,70,If Lewis earns a total of $ 460 during 5 weeks of harvest How much money does he earn each week?,If LEwis earns a tOtal of $ 460 during 5 weEks Of haRvest How much money does he earn each week?,92,random_case_flip,0.05,21,35,1.6666666666666667,0.37142857142857144,0.2857142857142857
svamp,70,If Lewis earns a total of $ 460 during 5 weeks of harvest How much money does he earn each week?,If LEwIs earns a TOtaL of $ 460 during 5 wEEks Of hARvEst How Much Money does hE earn each week?,92,random_case_flip,0.15,21,37,1.7619047619047619,0.40540540540540543,0.40540540540540543
svamp,70,If Lewis earns a total of $ 460 during 5 weeks of harvest How much money does he earn each week?,IF lEwIs earns A TOtaL of $ 460 during 5 WEEks OF hARvESt HOw MuCh MoneY doEs hE EArn eAch wEeK?,92,random_case_flip,0.3,21,51,2.4285714285714284,0.5686274509803921,0.6078431372549019
svamp,71,Carol was sending out birthday invitations to her friends. Each package of invitations she bought had 10 invitations in it and she bought 7 packs. If she sends invitations to only 2 friends How many invitations will be left?,Carol wqs sending out birtjday oncitatiobs to her friends. Each packwge of onvitatiins she bought had 10 invitations in it and she bought 7 packs. If she sends invitations tp only 2 friends How many invitztions will ne left?,68,keyboard_proximity,0.05,39,65,1.6666666666666667,0.2,0.27692307692307694
svamp,71,Carol was sending out birthday invitations to her friends. Each package of invitations she bought had 10 invitations in it and she bought 7 packs. If she sends invitations to only 2 friends How many invitations will be left?,Csrol wqa xending out birtgfay jngitatiojs to udr friends. Eqch paxjqgs of knvitatiims she bought had 10 infitations in it and she bkjght 7 padks. If she sends ingitations tk onlt 2 frienda Bow kany invitwtioje woll be lrft?,68,keyboard_proximity,0.15,39,85,2.1794871794871793,0.35294117647058826,0.4588235294117647
svamp,71,Carol was sending out birthday invitations to her friends. Each package of invitations she bought had 10 invitations in it and she bought 7 packs. If she sends invitations to only 2 friends How many invitations will be left?,Czrol dsz eejsong oug biftyxwy onfutwtiobs fo ydr friendd. Dzch padisvs of onvitqtikms shw boughf har 10 imgktaykons oj ut and she gijfjt 7 pafks. Uf she sejds incitations tp onlg 2 friendw Jow nany invitsgiohw wjpk be lwff?,68,keyboard_proximity,0.3,39,101,2.58974358974359,0.4158415841584158,0.5445544554455446
svamp,71,Carol was sending out birthday invitations to her friends. Each package of invitations she bought had 10 invitations in it and she bought 7 packs. If she sends invitations to only 2 friends How many invitations will be left?,Carol w@s sending out bir7hd@y invi7ations to her friend5. Each p@ckage 0f invitations she bought had 10 invitations in it and she bought 7 p@cks. If she sends invita7ions t0 only 2 friends How many 1nvitations will be left?,68,homoglyph,0.05,39,73,1.8717948717948718,0.3698630136986301,0.1917808219178082
svamp,71,Carol was sending out birthday invitations to her friends. Each package of invitations she bought had 10 invitations in it and she bought 7 packs. If she sends invitations to only 2 friends How many invitations will be left?,C@rol w@5 sending out 6ir7hd@y invi7ations to h3r fri3nd5. 3ach p@ckage 0f invitations she bought had 10 invi7@ti0ns in it and sh3 bought 7 p@cks. 1f she s3nds 1nvita7i0ns t0 only 2 friends H0w many 1nv17@tion5 wi1l 63 1eft?,68,homoglyph,0.15,39,112,2.871794871794872,0.5625,0.2857142857142857
svamp,71,Carol was sending out birthday invitations to her friends. Each package of invitations she bought had 10 invitations in it and she bought 7 packs. If she sends invitations to only 2 friends How many invitations will be left?,C@ro1 w@5 5end1ng out 61r7hd@y inv17@71ons 70 h3r fri3nd5. 3ach p@ckag3 0f 1nvi7@7ion5 5h3 6ou9ht had 10 1nvi7@ti0ns 1n it and sh3 6ought 7 p@cks. 1f 5h3 s3nds 1nvita7i0ns t0 0n1y 2 fr13nd5 H0w m@ny 1nv17@7i0n5 wi1l 63 1eft?,68,homoglyph,0.3,39,159,4.076923076923077,0.6540880503144654,0.2830188679245283
svamp,71,Carol was sending out birthday invitations to her friends. Each package of invitations she bought had 10 invitations in it and she bought 7 packs. If she sends invitations to only 2 friends How many invitations will be left?,Carol waas sending out birthhday iinvvitationns to her friends. Each packaage of iinvitatioons she bought had 10 invitations in it and she bought 7 packs. If she sends invitations too only 2 friends How many invitaations will bbe left?,68,char_repetition,0.05,39,65,1.6666666666666667,0.2153846153846154,0.26153846153846155
svamp,71,Carol was sending out birthday invitations to her friends. Each package of invitations she bought had 10 invitations in it and she bought 7 packs. If she sends invitations to only 2 friends How many invitations will be left?,Caarol waass ssending out birthhdday iinvvitationns to hheer friends. Eaach pacckkaagee of iinvitatioonns she bought had 10 invvitations in it and she boouught 7 paccks. If she sends invvitations too onlyy 2 friendss HHow mmany invitaationnss wiill be leeft?,68,char_repetition,0.15,39,88,2.2564102564102564,0.23863636363636365,0.5
svamp,71,Carol was sending out birthday invitations to her friends. Each package of invitations she bought had 10 invitations in it and she bought 7 packs. If she sends invitations to only 2 friends How many invitations will be left?,Caarol wwaass ssennddiing outt birrthhddaay iinvviitaationns tto hheer friendss. EEaach pacckkaaggee of iinvitaatioonns shee boughtt hadd 10 innvviitattiions iinn iit and she bboouugghht 7 paccks. IIf she sennds invvitations too onlyy 2 friendss HHow mmany invitaattionnss wiillll be leeftt?,68,char_repetition,0.3,39,118,3.0256410256410255,0.3135593220338983,0.5932203389830508
svamp,71,Carol was sending out birthday invitations to her friends. Each package of invitations she bought had 10 invitations in it and she bought 7 packs. If she sends invitations to only 2 friends How many invitations will be left?,Carol ws sending out birtday nitatios to her friends. Each packge of nvitatins she bought had 10 invitations in it and she bought 7 packs. If she sends invitations t only 2 friends How many invittions will e left?,68,char_deletion,0.05,39,59,1.5128205128205128,0.23728813559322035,0.1694915254237288
svamp,71,Carol was sending out birthday invitations to her friends. Each package of invitations she bought had 10 invitations in it and she bought 7 packs. If she sends invitations to only 2 friends How many invitations will be left?,Crol w ending out birtay nitatios to r friends. Ech pag of nvitatis she bought had 10 initations in it and she bght 7 paks. If she sends initations t onl 2 friend ow any invittio wll be lft?,68,char_deletion,0.15,39,64,1.641025641025641,0.328125,0.359375
svamp,71,Carol was sending out birthday invitations to her friends. Each package of invitations she bought had 10 invitations in it and she bought 7 packs. If she sends invitations to only 2 friends How many invitations will be left?,Crol  eng ou bity nttios o r friend. ch pa of nvittis sh bough ha 10 itaons  t and she t 7 paks. f she seds initations t onl 2 friend ow any invitio w be lf?,68,char_deletion,0.3,37,63,1.7027027027027026,0.4126984126984127,0.36507936507936506
svamp,71,Carol was sending out birthday invitations to her friends. Each package of invitations she bought had 10 invitations in it and she bought 7 packs. If she sends invitations to only 2 friends How many invitations will be left?,Carol w as sending out birthday invitations to he r friends. Each package of invitations she bought had 10 invitations in it and she bought 7 packs. If she sends invitations to only 2 friends How many invitations will be left?,68,intra_word_whitespace,0.05,41,54,1.3170731707317074,0.18518518518518517,0.018518518518518517
svamp,71,Carol was sending out birthday invitations to her friends. Each package of invitations she bought had 10 invitations in it and she bought 7 packs. If she sends invitations to only 2 friends How many invitations will be left?,Carol w as sending out birthday invitations to h er f riends. Each package of invitations she b ought ha d 10 invitation s in it and she bought 7 p acks. If she sends invitations to only 2 friends How many invitations will be left?,68,intra_word_whitespace,0.15,46,60,1.3043478260869565,0.26666666666666666,0.1
svamp,71,Carol was sending out birthday invitations to her friends. Each package of invitations she bought had 10 invitations in it and she bought 7 packs. If she sends invitations to only 2 friends How many invitations will be left?,Carol w as sendin g o ut birthday invitations to he r fr iends. Each package of invitations she bo ught h ad 10 i nvitations i n it and s he bought 7 packs . If she sends invitations to only 2 friend s How many invitations wil l be left?,68,intra_word_whitespace,0.3,52,68,1.3076923076923077,0.3235294117647059,0.19117647058823528
svamp,71,Carol was sending out birthday invitations to her friends. Each package of invitations she bought had 10 invitations in it and she bought 7 packs. If she sends invitations to only 2 friends How many invitations will be left?,Carol wAs sending out birtHday InVitatioNs to her friends. Each packAge of InvitatiOns she bought had 10 invitations in it and she bought 7 packs. If she sends invitations tO only 2 friends How many invitAtions will Be left?,68,random_case_flip,0.05,39,67,1.7179487179487178,0.23880597014925373,0.2835820895522388
svamp,71,Carol was sending out birthday invitations to her friends. Each package of invitations she bought had 10 invitations in it and she bought 7 packs. If she sends invitations to only 2 friends How many invitations will be left?,CArol wAS Sending out birtHDay InVitatioNs to HEr friends. EAch paCKAgE of InvitatiONs she bought had 10 inVitations in it and she bOUght 7 paCks. If she sends inVitations tO onlY 2 friendS how Many invitAtioNS wIll be lEft?,68,random_case_flip,0.15,39,86,2.2051282051282053,0.36046511627906974,0.5
svamp,71,Carol was sending out birthday invitations to her friends. Each package of invitations she bought had 10 invitations in it and she bought 7 packs. If she sends invitations to only 2 friends How many invitations will be left?,CArol WAS SeNDIng ouT biRtHDAy InVItAtioNs To HEr friendS. eAch paCKAGE of InvitAtiONs shE boughT haD 10 iNVItaTIons IN It and she BOUGHt 7 paCks. if she seNds inVitations tO onlY 2 friendS how Many invitATioNS wILL be lEfT?,68,random_case_flip,0.3,39,103,2.641025641025641,0.4077669902912621,0.6019417475728155
svamp,72,Kelly has 22 nintendo games. How many does she need to buy so that she will have 140 games left?,Kelpy has 22 ninteneo games. How many xoez she beed to buy so that she will have 140 games left?,118,keyboard_proximity,0.05,20,34,1.7,0.3235294117647059,0.20588235294117646
svamp,72,Kelly has 22 nintendo games. How many does she need to buy so that she will have 140 games left?,Kelky gas 22 nintehso gqmes. How manh eoew shs berd to buh so tyat she will jave 140 games left?,118,keyboard_proximity,0.15,20,41,2.05,0.4146341463414634,0.43902439024390244
svamp,72,Kelly has 22 nintendo games. How many does she need to buy so that she will have 140 games left?,Kskpy gas 22 nintdjfo gzmes. How mahh eoea ahs jewx to hug si tyat sbe wkll ysge 140 gakes lwff?,118,keyboard_proximity,0.3,20,50,2.5,0.54,0.48
svamp,72,Kelly has 22 nintendo games. How many does she need to buy so that she will have 140 games left?,Ke1ly has 22 nint3ndo games. How many d0e5 she need to buy so that she will have 140 game5 left?,118,homoglyph,0.05,20,37,1.85,0.43243243243243246,0.13513513513513514
svamp,72,Kelly has 22 nintendo games. How many does she need to buy so that she will have 140 games left?,Ke11y has 22 n1n73nd0 games. How m@ny d0e5 she need to buy so 7hat she w1l1 have 140 game5 1eft?,118,homoglyph,0.15,20,49,2.45,0.5918367346938775,0.14285714285714285
svamp,72,Kelly has 22 nintendo games. How many does she need to buy so that she will have 140 games left?,K311y has 22 n1n73nd0 games. H0w m@ny d035 sh3 n3ed 7o 6uy 5o 7h@7 she w1l1 hav3 140 9@me5 13f7?,118,homoglyph,0.3,20,69,3.45,0.7391304347826086,0.14492753623188406
svamp,72,Kelly has 22 nintendo games. How many does she need to buy so that she will have 140 games left?,Kellly has 22 nintenddo games. How many ddoess she nneed to buy so that she will have 140 games left?,118,char_repetition,0.05,20,35,1.75,0.3142857142857143,0.2
svamp,72,Kelly has 22 nintendo games. How many does she need to buy so that she will have 140 games left?,Kellly hhas 22 nintennddo gaames. How manyy ddoess shee nneeed to buyy so thhat she will hhave 140 games left?,118,char_repetition,0.15,20,44,2.2,0.36363636363636365,0.36363636363636365
svamp,72,Kelly has 22 nintendo games. How many does she need to buy so that she will have 140 games left?,Keelllly hhas 22 ninteennddo gaames. How mannyy ddoess sshee nneeedd to bbuyy soo thhat shhe wiill hhaavve 140 gammes leeftt?,118,char_repetition,0.3,20,58,2.9,0.39655172413793105,0.5344827586206896
svamp,72,Kelly has 22 nintendo games. How many does she need to buy so that she will have 140 games left?,Kely has 22 ninteno games. How many oe she eed to buy so that she will have 140 games left?,118,char_deletion,0.05,20,32,1.6,0.375,0.1875
svamp,72,Kelly has 22 nintendo games. How many does she need to buy so that she will have 140 games left?,Kely as 22 ninteo gmes. How man oe sh ed to bu so tat she will ave 140 games left?,118,char_deletion,0.15,20,33,1.65,0.3939393939393939,0.30303030303030304
svamp,72,Kelly has 22 nintendo games. How many does she need to buy so that she will have 140 games left?,Ky as 22 ninto gmes. How ma oe h e to u s tat se wll e 140 gaes lf?,118,char_deletion,0.3,20,34,1.7,0.5882352941176471,0.38235294117647056
svamp,72,Kelly has 22 nintendo games. How many does she need to buy so that she will have 140 games left?,Kelly has 22 n intendo games. How many does she need to buy so that she will have 140 games left?,118,intra_word_whitespace,0.05,21,29,1.380952380952381,0.27586206896551724,0.06896551724137931
svamp,72,Kelly has 22 nintendo games. How many does she need to buy so that she will have 140 games left?,Ke lly has 22 ni ntendo games. How many does s he need to buy so that she will have 140 games left?,118,intra_word_whitespace,0.15,23,33,1.434782608695652,0.3333333333333333,0.12121212121212122
svamp,72,Kelly has 22 nintendo games. How many does she need to buy so that she will have 140 games left?,K elly has 2 2 ninten do games. How many doe s s he need to buy so that she will ha ve 140 games left?,118,intra_word_whitespace,0.3,26,37,1.4230769230769231,0.32432432432432434,0.1891891891891892
svamp,72,Kelly has 22 nintendo games. How many does she need to buy so that she will have 140 games left?,KelLy has 22 nintenDo games. How many DoeS she Need to buy so that she will have 140 games left?,118,random_case_flip,0.05,20,34,1.7,0.35294117647058826,0.2647058823529412
svamp,72,Kelly has 22 nintendo games. How many does she need to buy so that she will have 140 games left?,KelLy Has 22 ninteNDo gAmes. How manY DoeS shE NeEd to buY so tHat she will Have 140 games left?,118,random_case_flip,0.15,20,42,2.1,0.4523809523809524,0.5
svamp,72,Kelly has 22 nintendo games. How many does she need to buy so that she will have 140 games left?,KELLy Has 22 nintENDo gAmes. How maNY DoeS ShE NeED to BuY sO tHat sHe wIll HAVe 140 gaMes lEfT?,118,random_case_flip,0.3,20,52,2.6,0.5576923076923077,0.5576923076923077
svamp,73,41 campers went rowing and 4 campers went hiking in the morning. 26 campers went rowing in the afternoon. How many campers went rowing and hiking in all?,41 camlers went rowung wnd 4 campers wrnt gikibg in the morning. 26 campers went rowing in the afternoon. Hiw many campers qent rowing and hiking in all?,71,keyboard_proximity,0.05,28,51,1.8214285714285714,0.27450980392156865,0.19607843137254902
svamp,73,41 campers went rowing and 4 campers went hiking in the morning. 26 campers went rowing in the afternoon. How many campers went rowing and hiking in all?,41 camlwrs went tosong qnd 4 campers asjt nikimg in the morning. 26 campees went rowijg in tye aftednion. Hiw mang campers eent rowing qnd hioing ih zll?,71,keyboard_proximity,0.15,28,65,2.3214285714285716,0.38461538461538464,0.35384615384615387
svamp,73,41 campers went rowing and 4 campers went hiking in the morning. 26 campers went rowing in the afternoon. How many campers went rowing and hiking in all?,41 vamlrrs went toqjng qne 4 fampets edbt gikijg in the mkrninf. 26 campwes wrnt rowimg in tue sfteenkoj. Hiw jang canosrs dent eksiht qjd hkmihg km sll?,71,keyboard_proximity,0.3,28,73,2.607142857142857,0.4246575342465753,0.5342465753424658
svamp,73,41 campers went rowing and 4 campers went hiking in the morning. 26 campers went rowing in the afternoon. How many campers went rowing and hiking in all?,41 camp3rs went rowin9 @nd 4 campers went h1k1ng 1n the morning. 26 campers went rowing in the afternoon. How m@ny campers went row1ng and hiking in all?,71,homoglyph,0.05,28,56,2.0,0.375,0.125
svamp,73,41 campers went rowing and 4 campers went hiking in the morning. 26 campers went rowing in the afternoon. How many campers went rowing and hiking in all?,41 camp3r5 went r0w1n9 @nd 4 campers w3n7 h1k1ng 1n the morning. 26 campers wen7 rowing in 7he @ftern0on. How m@ny camper5 w3nt row1ng and h1king 1n @l1?,71,homoglyph,0.15,28,78,2.7857142857142856,0.5897435897435898,0.23076923076923078
svamp,73,41 campers went rowing and 4 campers went hiking in the morning. 26 campers went rowing in the afternoon. How many campers went rowing and hiking in all?,41 c@mp3r5 w3n7 r0w1n9 @nd 4 camp3rs w3n7 h1k1ng 1n 7he morn1n9. 26 camp3r5 w3n7 r0w1n9 1n 7he @f7ern00n. H0w m@ny c@mp3r5 w3n7 r0w1n9 @nd h1king 1n @l1?,71,homoglyph,0.3,28,112,4.0,0.8035714285714286,0.25892857142857145
svamp,73,41 campers went rowing and 4 campers went hiking in the morning. 26 campers went rowing in the afternoon. How many campers went rowing and hiking in all?,41 camppers went rowiing aand 4 campers weent hhikinng in the morning. 26 campers went rowing in the afternoon. Hoow many campers wwent rowing and hiking in all?,71,char_repetition,0.05,28,55,1.9642857142857142,0.2727272727272727,0.21818181818181817
svamp,73,41 campers went rowing and 4 campers went hiking in the morning. 26 campers went rowing in the afternoon. How many campers went rowing and hiking in all?,41 camppeers went rrowwiing aand 4 campers wweennt hhikinng in the morning. 26 camperrs went rowinng in thhe afterrnooon. Hoow manyy campers wwent rowing aand hikking inn aall?,71,char_repetition,0.15,28,67,2.392857142857143,0.29850746268656714,0.373134328358209
svamp,73,41 campers went rowing and 4 campers went hiking in the morning. 26 campers went rowing in the afternoon. How many campers went rowing and hiking in all?,41 ccamppeers went rrowwiing aandd 4 ccamperrs wweennt hhikinng in the moorningg. 26 campeerrs weent rowinng in thhe aafterrnooonn. Hoow mmanyy cammppeers wwent rroowwinngg aannd hiikkinng iinn aall?,71,char_repetition,0.3,28,87,3.107142857142857,0.3218390804597701,0.5172413793103449
svamp,73,41 campers went rowing and 4 campers went hiking in the morning. 26 campers went rowing in the afternoon. How many campers went rowing and hiking in all?,41 camers went rowng nd 4 campers wnt ikig in the morning. 26 campers went rowing in the afternoon. Hw many campers ent rowing and hiking in all?,71,char_deletion,0.05,28,47,1.6785714285714286,0.2553191489361702,0.14893617021276595
svamp,73,41 campers went rowing and 4 campers went hiking in the morning. 26 campers went rowing in the afternoon. How many campers went rowing and hiking in all?,41 camrs went ong nd 4 campers t ikig in the morning. 26 campes went rowig in te aftenon. Hw man campers ent rowing nd hiing i ll?,71,char_deletion,0.15,28,48,1.7142857142857142,0.2916666666666667,0.2916666666666667
svamp,73,41 campers went rowing and 4 campers went hiking in the morning. 26 campers went rowing in the afternoon. How many campers went rowing and hiking in all?,41 amrs went ong n 4 ampes t ikig in the mrnin. 26 camps wnt rowig in te fteno. Hw an cars ent i d hig  ll?,71,char_deletion,0.3,27,47,1.7407407407407407,0.40425531914893614,0.3404255319148936
svamp,73,41 campers went rowing and 4 campers went hiking in the morning. 26 campers went rowing in the afternoon. How many campers went rowing and hiking in all?,41 campers went row ing and 4 campers went hiking in the morning. 26 campers went rowing in the afternoon. How many c ampers went rowing and hiking in all?,71,intra_word_whitespace,0.05,30,46,1.5333333333333334,0.2391304347826087,0.06521739130434782
svamp,73,41 campers went rowing and 4 campers went hiking in the morning. 26 campers went rowing in the afternoon. How many campers went rowing and hiking in all?,4 1 campers went ro wing and 4 campers went hiking i n the morning. 26 campers went rowing in the afternoon. How many ca mpers went rowing a nd hiking in all?,71,intra_word_whitespace,0.15,33,49,1.4848484848484849,0.2857142857142857,0.10204081632653061
svamp,73,41 campers went rowing and 4 campers went hiking in the morning. 26 campers went rowing in the afternoon. How many campers went rowing and hiking in all?,4 1 campers went rowin g a nd 4 campers went h iking i n the morning. 26 campers went rowing in the afternoon. How many camper s w ent rowing an d hiking i n all?,71,intra_word_whitespace,0.3,37,54,1.4594594594594594,0.37037037037037035,0.12962962962962962
svamp,73,41 campers went rowing and 4 campers went hiking in the morning. 26 campers went rowing in the afternoon. How many campers went rowing and hiking in all?,41 camPers went rowIng And 4 campers wEnt HikiNg in the morning. 26 campers went rowing in the afternoon. HOw many campers Went rowing and hiking in all?,71,random_case_flip,0.05,28,51,1.8214285714285714,0.3137254901960784,0.19607843137254902
svamp,73,41 campers went rowing and 4 campers went hiking in the morning. 26 campers went rowing in the afternoon. How many campers went rowing and hiking in all?,41 camPErs went RoWIng And 4 campers WENt HikiNg in the morning. 26 campeRs went rowiNg in tHe afteRnOon. HOw manY campers Went rowing And hiKing iN All?,71,random_case_flip,0.15,28,66,2.357142857142857,0.4393939393939394,0.45454545454545453
svamp,73,41 campers went rowing and 4 campers went hiking in the morning. 26 campers went rowing in the afternoon. How many campers went rowing and hiking in all?,41 CamPErs went RoWIng AnD 4 CampeRs WENt HikiNg in the mOrninG. 26 campERs wEnt rowiNg in tHe AfteRnOoN. HOw ManY caMPErs Went ROWiNG ANd hIKiNg IN All?,71,random_case_flip,0.3,28,82,2.9285714285714284,0.5487804878048781,0.5609756097560976
svamp,74,In Haley's class 4 are boys who love to play marbles. If Haley has 23 marbles and wants to keep 15 marbles for herself How many will each of the boys receive?,In Hqley's class 4 aee bpys who love ti plqy maebles. If Haley has 23 marbles and wants to keep 15 marbles for berself How manh will each of the boys receive?,2,keyboard_proximity,0.05,32,57,1.78125,0.3508771929824561,0.17543859649122806
svamp,74,In Haley's class 4 are boys who love to play marbles. If Haley has 23 marbles and wants to keep 15 marbles for herself How many will each of the boys receive?,In Hzoey's claes 4 ste bpys who love fi llsy mafbles. If Haley has 23 marbkes and wanta to kerp 15 marbkez for nerseof How manu will eavh of fhe bous recduve?,2,keyboard_proximity,0.15,32,68,2.125,0.38235294117647056,0.4264705882352941
svamp,74,In Haley's class 4 are boys who love to play marbles. If Haley has 23 marbles and wants to keep 15 marbles for herself How many will each of the boys receive?,Kn Hsoey's claaw 4 sde biyw aho loge rl llqy mafbles. If Hsley hqs 23 marvkes wnd wante to kewp 15 narbped fod uetaepf Hkw jant will wsfh pr ybe blus tevsuve?,2,keyboard_proximity,0.3,32,78,2.4375,0.47435897435897434,0.5512820512820513
svamp,74,In Haley's class 4 are boys who love to play marbles. If Haley has 23 marbles and wants to keep 15 marbles for herself How many will each of the boys receive?,In Hal3y's class 4 are 6oy5 wh0 lov3 to play marbles. If H@ley h@s 23 marb1es and wants to keep 15 marbles for herself How many will each of the boys receive?,2,homoglyph,0.05,32,57,1.78125,0.38596491228070173,0.12280701754385964
svamp,74,In Haley's class 4 are boys who love to play marbles. If Haley has 23 marbles and wants to keep 15 marbles for herself How many will each of the boys receive?,In H@l3y'5 c1ass 4 are 60y5 wh0 lov3 to play marble5. If H@ley h@5 23 mar61es @nd want5 to k33p 15 marbles for hers3lf How many will e@ch of the 6oys rec3iv3?,2,homoglyph,0.15,32,78,2.4375,0.5769230769230769,0.20512820512820512
svamp,74,In Haley's class 4 are boys who love to play marbles. If Haley has 23 marbles and wants to keep 15 marbles for herself How many will each of the boys receive?,1n H@l3y'5 c1@s5 4 @r3 60y5 wh0 lov3 t0 pl@y m@r6135. 1f H@ley h@5 23 mar6135 @nd want5 to k33p 15 marbles for h3r53lf H0w many w111 3@ch of the 60y5 rec3iv3?,2,homoglyph,0.3,32,105,3.28125,0.7619047619047619,0.19047619047619047
svamp,74,In Haley's class 4 are boys who love to play marbles. If Haley has 23 marbles and wants to keep 15 marbles for herself How many will each of the boys receive?,In Haaley's class 4 arre booys who love too plaay marrbles. If Haley has 23 marbles and wants to keep 15 marbles for hherself How manyy will each of the boys receive?,2,char_repetition,0.05,32,58,1.8125,0.29310344827586204,0.10344827586206896
svamp,74,In Haley's class 4 are boys who love to play marbles. If Haley has 23 marbles and wants to keep 15 marbles for herself How many will each of the boys receive?,In Haalley's classs 4 aarre booys who love ttoo pplaay marrbles. If Haley has 23 marblles and wantss to keeep 15 marblless for hhersellf How manyy will eacch of tthe boyys receeiive?,2,char_repetition,0.15,32,76,2.375,0.34210526315789475,0.3157894736842105
svamp,74,In Haley's class 4 are boys who love to play marbles. If Haley has 23 marbles and wants to keep 15 marbles for herself How many will each of the boys receive?,IIn Haalley's classss 4 aarre booyss wwho lovve ttoo pplaay marrbles. If Haaley haas 23 marbblles aand wantss to keeep 15 mmarblless forr hherrssellf Hoow mmanyy will eeaacch ooff tthhe booyys rrecceeiive?,2,char_repetition,0.3,32,91,2.84375,0.3076923076923077,0.5274725274725275
svamp,74,In Haley's class 4 are boys who love to play marbles. If Haley has 23 marbles and wants to keep 15 marbles for herself How many will each of the boys receive?,In Hley's class 4 ae bys who love t ply mables. If Haley has 23 marbles and wants to keep 15 marbles for erself How man will each of the boys receive?,2,char_deletion,0.05,32,51,1.59375,0.35294117647058826,0.11764705882352941
