dataset,sample_id,clean_text,noisy_text,label,noise_type,severity,word_count,token_count,sigma_prime,alpha,oov_rate
sst2,24,"does n't deliver a great story , nor ","o 't diver a gret sr , nr ",0,char_deletion,0.3,8,12,1.5,0.6666666666666666,0.16666666666666666
sst2,24,"does n't deliver a great story , nor ","does n't deliver a great story , n or ",0,intra_word_whitespace,0.05,9,12,1.3333333333333333,0.5,0.0
sst2,24,"does n't deliver a great story , nor ","does n't deliver a great story , n or ",0,intra_word_whitespace,0.15,9,12,1.3333333333333333,0.5,0.0
sst2,24,"does n't deliver a great story , nor ","doe s n't deliver a great story , n or ",0,intra_word_whitespace,0.3,10,14,1.4,0.5714285714285714,0.0
sst2,24,"does n't deliver a great story , nor ","doeS n't deliver a great sTory , nor ",0,random_case_flip,0.05,8,15,1.875,0.6,0.13333333333333333
sst2,24,"does n't deliver a great story , nor ","DoeS n't dELiver a great sTorY , nor ",0,random_case_flip,0.15,8,17,2.125,0.5882352941176471,0.35294117647058826
sst2,24,"does n't deliver a great story , nor ","DoES N't dELiver a greAt sTOrY , nOr ",0,random_case_flip,0.3,8,19,2.375,0.5263157894736842,0.5789473684210527
sst2,25,"with results that are sometimes bracing , sometimes baffling and quite often , and in unexpected ways , touching ","witb results thar are sometimes beackng , simetimes baffling and quite often , and in unexpected waus , touching ",1,keyboard_proximity,0.05,19,30,1.5789473684210527,0.23333333333333334,0.13333333333333333
sst2,25,"with results that are sometimes bracing , sometimes baffling and quite often , and in unexpected ways , touching ","witb tesults fhqy ars sometimes hfqcong , slmetimes baffling and wuite often , qnd in jnexpefted wats , toudhing ",1,keyboard_proximity,0.15,19,45,2.3684210526315788,0.4444444444444444,0.24444444444444444
sst2,25,"with results that are sometimes bracing , sometimes baffling and quite often , and in unexpected ways , touching ","sitg eesulys ghsr ars sokstimss hdwcung , slmetimes bsffling ane auige often , qnd in ynrxpextwd wwga , fkycujnv ",1,keyboard_proximity,0.3,19,53,2.789473684210526,0.41509433962264153,0.3018867924528302
sst2,25,"with results that are sometimes bracing , sometimes baffling and quite often , and in unexpected ways , touching ","wi7h results 7hat are some7im3s bracing , sometimes baffling and quite of7en , and in unexpect3d ways , touching ",1,homoglyph,0.05,19,38,2.0,0.42105263157894735,0.07894736842105263
sst2,25,"with results that are sometimes bracing , sometimes baffling and quite often , and in unexpected ways , touching ","wi7h r3sul75 7h@t are som37im3s bracing , somet1mes bafflin9 and qui7e of7en , @nd 1n unexpect3d ways , t0uching ",1,homoglyph,0.15,19,57,3.0,0.5964912280701754,0.17543859649122806
sst2,25,"with results that are sometimes bracing , sometimes baffling and quite often , and in unexpected ways , touching ","w17h r3sul75 7h@t @re 50m37im35 bracin9 , s0m371mes baff1in9 @nd qu173 of73n , @nd 1n unexpec73d ways , 70uch1ng ",1,homoglyph,0.3,19,74,3.8947368421052633,0.6891891891891891,0.14864864864864866
sst2,25,"with results that are sometimes bracing , sometimes baffling and quite often , and in unexpected ways , touching ","withh results thatt are sometimes brraciing , soometimes baffling and quite often , and in unexpected wayys , touching ",1,char_repetition,0.05,19,29,1.5263157894736843,0.2413793103448276,0.10344827586206896
sst2,25,"with results that are sometimes bracing , sometimes baffling and quite often , and in unexpected ways , touching ","withh rresults tthaatt aree sometimes bbrraaciing , soometimes baffling and qquite often , aand in uunexpeccted wayys , toucching ",1,char_repetition,0.15,19,42,2.210526315789474,0.30952380952380953,0.3333333333333333
sst2,25,"with results that are sometimes bracing , sometimes baffling and quite often , and in unexpected ways , touching ","wwithh rresultts tthaatt aree sommeetimees bbrraaciing , soometimes baaffling andd qquitte often , aand in uuneexpeccteed waayyss , ttoouuchhiingg ",1,char_repetition,0.3,19,55,2.8947368421052633,0.2909090909090909,0.41818181818181815
sst2,25,"with results that are sometimes bracing , sometimes baffling and quite often , and in unexpected ways , touching ","wit results tha are sometimes bacng , smetimes baffling and quite often , and in unexpected was , touching ",1,char_deletion,0.05,19,28,1.4736842105263157,0.25,0.07142857142857142
sst2,25,"with results that are sometimes bracing , sometimes baffling and quite often , and in unexpected ways , touching ","wit esults h ar sometimes cng , smetimes baffling and uite often , nd in nexpeted was , touhing ",1,char_deletion,0.15,19,33,1.736842105263158,0.30303030303030304,0.30303030303030304
sst2,25,"with results that are sometimes bracing , sometimes baffling and quite often , and in unexpected ways , touching ","it esuls h ar sotims cng , smetimes bffling an uie often , nd in nxpetd w , cn ",1,char_deletion,0.3,19,33,1.736842105263158,0.42424242424242425,0.24242424242424243
sst2,25,"with results that are sometimes bracing , sometimes baffling and quite often , and in unexpected ways , touching ","with results that a re sometimes bracing , sometimes baffling and quite often , and in unexpected ways , touching ",1,intra_word_whitespace,0.05,20,24,1.2,0.20833333333333334,0.0
sst2,25,"with results that are sometimes bracing , sometimes baffling and quite often , and in unexpected ways , touching ","w ith results that ar e sometimes bracing , sometimes baffling and quite often , a nd in unexpected ways , touching ",1,intra_word_whitespace,0.15,22,27,1.2272727272727273,0.25925925925925924,0.07407407407407407
sst2,25,"with results that are sometimes bracing , sometimes baffling and quite often , and in unexpected ways , touching ","wit h results t hat a re sometim es bracing , sometimes baffling and quite often , a nd in u nexpected ways , t ouching ",1,intra_word_whitespace,0.3,26,35,1.3461538461538463,0.3142857142857143,0.2
sst2,25,"with results that are sometimes bracing , sometimes baffling and quite often , and in unexpected ways , touching ","witH results thaT are sometimes bRacIng , sOmetimes baffling and quite often , and in unexpected waYs , touching ",1,random_case_flip,0.05,19,35,1.8421052631578947,0.42857142857142855,0.2857142857142857
sst2,25,"with results that are sometimes bracing , sometimes baffling and quite often , and in unexpected ways , touching ","witH Results ThAT arE sometimes BRAcIng , sOmetimes baffling and Quite often , And in UnexpeCted waYs , touChing ",1,random_case_flip,0.15,19,42,2.210526315789474,0.38095238095238093,0.5238095238095238
sst2,25,"with results that are sometimes bracing , sometimes baffling and quite often , and in unexpected ways , touching ","WitH ResulTs ThAT arE soMEtimEs BRAcIng , sOmetimes bAffling anD QuiTe often , And in UnExpeCtEd wAYS , TOUcHInG ",1,random_case_flip,0.3,19,54,2.8421052631578947,0.4444444444444444,0.5925925925925926
sst2,26,distinct rarity ,distinct raeity ,1,keyboard_proximity,0.05,2,5,2.5,0.2,0.0
sst2,26,distinct rarity ,djstinct raeity ,1,keyboard_proximity,0.15,2,8,4.0,0.375,0.375
sst2,26,distinct rarity ,xosrunct ratity ,1,keyboard_proximity,0.3,2,7,3.5,0.14285714285714285,0.5714285714285714
sst2,26,distinct rarity ,di5tinct rarity ,1,homoglyph,0.05,2,7,3.5,0.42857142857142855,0.2857142857142857
sst2,26,distinct rarity ,d15tinct rarity ,1,homoglyph,0.15,2,8,4.0,0.625,0.125
sst2,26,distinct rarity ,d157inct r@ri7y ,1,homoglyph,0.3,2,11,5.5,0.7272727272727273,0.2727272727272727
sst2,26,distinct rarity ,distinct rarrity ,1,char_repetition,0.05,2,5,2.5,0.2,0.2
sst2,26,distinct rarity ,diistinct rarrity ,1,char_repetition,0.15,2,7,3.5,0.14285714285714285,0.42857142857142855
sst2,26,distinct rarity ,ddiisttiinct rarrity ,1,char_repetition,0.3,2,9,4.5,0.2222222222222222,0.4444444444444444
sst2,26,distinct rarity ,distinct raity ,1,char_deletion,0.05,2,4,2.0,0.0,0.25
sst2,26,distinct rarity ,dstinct raity ,1,char_deletion,0.15,2,5,2.5,0.0,0.6
sst2,26,distinct rarity ,snct raity ,1,char_deletion,0.3,2,5,2.5,0.0,0.4
sst2,26,distinct rarity ,d istinct rarity ,1,intra_word_whitespace,0.05,3,6,2.0,0.3333333333333333,0.3333333333333333
sst2,26,distinct rarity ,d istinct rarity ,1,intra_word_whitespace,0.15,3,6,2.0,0.3333333333333333,0.3333333333333333
sst2,26,distinct rarity ,d istinct rarity ,1,intra_word_whitespace,0.3,3,6,2.0,0.3333333333333333,0.3333333333333333
sst2,26,distinct rarity ,distinct raRity ,1,random_case_flip,0.05,2,5,2.5,0.2,0.4
sst2,26,distinct rarity ,dIstinct raRity ,1,random_case_flip,0.15,2,8,4.0,0.375,0.625
sst2,26,distinct rarity ,DIsTInct raRity ,1,random_case_flip,0.3,2,9,4.5,0.3333333333333333,0.7777777777777778
sst2,27,hate yourself ,hate yoursekf ,0,keyboard_proximity,0.05,2,5,2.5,0.2,0.2
sst2,27,hate yourself ,hste yoursekf ,0,keyboard_proximity,0.15,2,6,3.0,0.3333333333333333,0.3333333333333333
sst2,27,hate yourself ,ywte toursekf ,0,keyboard_proximity,0.3,2,7,3.5,0.42857142857142855,0.42857142857142855
sst2,27,hate yourself ,hate yours3lf ,0,homoglyph,0.05,2,6,3.0,0.5,0.16666666666666666
sst2,27,hate yourself ,h@te yours3lf ,0,homoglyph,0.15,2,8,4.0,0.625,0.25
sst2,27,hate yourself ,h@t3 yours31f ,0,homoglyph,0.3,2,9,4.5,0.7777777777777778,0.2222222222222222
sst2,27,hate yourself ,hate yoursellf ,0,char_repetition,0.05,2,5,2.5,0.2,0.4
sst2,27,hate yourself ,haate yoursellf ,0,char_repetition,0.15,2,6,3.0,0.16666666666666666,0.5
sst2,27,hate yourself ,hhaate yyoursellf ,0,char_repetition,0.3,2,8,4.0,0.25,0.5
sst2,27,hate yourself ,hate yoursef ,0,char_deletion,0.05,2,5,2.5,0.2,0.2
sst2,27,hate yourself ,hte yoursef ,0,char_deletion,0.15,2,6,3.0,0.3333333333333333,0.16666666666666666
sst2,27,hate yourself ,te oursef ,0,char_deletion,0.3,2,5,2.5,0.2,0.4
sst2,27,hate yourself ,h ate yourself ,0,intra_word_whitespace,0.05,3,4,1.3333333333333333,0.25,0.25
sst2,27,hate yourself ,h ate yourself ,0,intra_word_whitespace,0.15,3,4,1.3333333333333333,0.25,0.25
sst2,27,hate yourself ,h ate yourself ,0,intra_word_whitespace,0.3,3,4,1.3333333333333333,0.25,0.25
sst2,27,hate yourself ,hate yourseLf ,0,random_case_flip,0.05,2,6,3.0,0.3333333333333333,0.3333333333333333
sst2,27,hate yourself ,hAte yourseLf ,0,random_case_flip,0.15,2,8,4.0,0.5,0.375
sst2,27,hate yourself ,HAte YourseLf ,0,random_case_flip,0.3,2,7,3.5,0.2857142857142857,0.5714285714285714
sst2,28,"the mystery of enigma is how a rich historical subject , combined with so much first-rate talent ... could have yielded such a flat , plodding picture . ","the kystery of enugmq is how a rich gisgorixal subject , combined with so much first-rate talent ... coupd have yielded zuch a flat , plodding picture . ",0,keyboard_proximity,0.05,28,44,1.5714285714285714,0.20454545454545456,0.18181818181818182
sst2,28,"the mystery of enigma is how a rich historical subject , combined with so much first-rate talent ... could have yielded such a flat , plodding picture . ","the ktstery or ehogms is how a ricg jjsyorival subject , combined wjth so much fjrst-rste talrnf ... coukd havd yielded zuch a flat , pooddijg picryre . ",0,keyboard_proximity,0.15,28,61,2.1785714285714284,0.4426229508196721,0.32786885245901637
sst2,28,"the mystery of enigma is how a rich historical subject , combined with so much first-rate talent ... could have yielded such a flat , plodding picture . ","yhe jtstery ov emjgmz iz jow a rjcg bosrorifal subjeft , comvined auth xo much furst-rstd talrng ... ckukd uavw yispeed xuch w roag , oopddujg oidrire . ",0,keyboard_proximity,0.3,28,71,2.5357142857142856,0.4647887323943662,0.49295774647887325
sst2,28,"the mystery of enigma is how a rich historical subject , combined with so much first-rate talent ... could have yielded such a flat , plodding picture . ","the mys7ery of eni9ma is how a r1ch h1s7orical subject , combined with so much first-rate talent ... could h@ve yielded such a flat , plodding p1ctur3 . ",0,homoglyph,0.05,28,53,1.8928571428571428,0.39622641509433965,0.07547169811320754
sst2,28,"the mystery of enigma is how a rich historical subject , combined with so much first-rate talent ... could have yielded such a flat , plodding picture . ","th3 my57ery 0f 3ni9ma is how @ r1ch h1s7orical subject , com6ined with 5o much f1rst-r@7e tal3nt ... could h@v3 yield3d such a fla7 , pl0dding p1ctur3 . ",0,homoglyph,0.15,28,74,2.642857142857143,0.5675675675675675,0.17567567567567569
sst2,28,"the mystery of enigma is how a rich historical subject , combined with so much first-rate talent ... could have yielded such a flat , plodding picture . ","7h3 my573ry 0f 3ni9ma 15 h0w @ r1ch h1s7or1ca1 subj3c7 , c0m61ned wi7h 50 much f1r5t-r@7e 7al3nt ... c0uld h@v3 y13ld3d 5uch a fl@7 , p10ddin9 p1c7ur3 . ",0,homoglyph,0.3,28,106,3.7857142857142856,0.7358490566037735,0.1509433962264151
sst2,28,"the mystery of enigma is how a rich historical subject , combined with so much first-rate talent ... could have yielded such a flat , plodding picture . ","the mmystery of eniigmaa is how a rich hhisttoriccal subject , combined with so much first-rate talent ... coulld have yielded ssuch a flat , plodding picture . ",0,char_repetition,0.05,28,46,1.6428571428571428,0.2391304347826087,0.15217391304347827
sst2,28,"the mystery of enigma is how a rich historical subject , combined with so much first-rate talent ... could have yielded such a flat , plodding picture . ","the mmyystery off enniigmaa is how a richh hhiisttoriccal subject , combined wiith so much fiirst-raate taleentt ... coulld havee yielded ssuch a flat , plloddinng picttuure . ",0,char_repetition,0.15,28,61,2.1785714285714284,0.29508196721311475,0.22950819672131148
sst2,28,"the mystery of enigma is how a rich historical subject , combined with so much first-rate talent ... could have yielded such a flat , plodding picture . ","tthe mmyystery off enniigmaa iss hhow a riichh hhiisttoriccal subjecct , combbined wwiith sso much fiirst-raatee taleentt ... cooulld hhavee yieelldded ssuch aa ffllatt , ppllooddiinng ppiccttuure . ",0,char_repetition,0.3,28,82,2.9285714285714284,0.3170731707317073,0.3780487804878049
sst2,28,"the mystery of enigma is how a rich historical subject , combined with so much first-rate talent ... could have yielded such a flat , plodding picture . ","the ystery of engm is how a rich isorial subject , combined with so much first-rate talent ... coud have yielded uch a flat , plodding picture . ",0,char_deletion,0.05,28,40,1.4285714285714286,0.25,0.175
sst2,28,"the mystery of enigma is how a rich historical subject , combined with so much first-rate talent ... could have yielded such a flat , plodding picture . ","the stery o egm is how a ric sorial subject , combined wth so much frst-rte taln ... coud hav yielded uch a flat , poddig picre . ",0,char_deletion,0.15,28,43,1.5357142857142858,0.3023255813953488,0.2558139534883721
sst2,28,"the mystery of enigma is how a rich historical subject , combined with so much first-rate talent ... could have yielded such a flat , plodding picture . ","he stery o egm i ow a rc sorial subjet , comined th o much frst-rt taln ... cud av yied uch  a , ddg ire . ",0,char_deletion,0.3,27,45,1.6666666666666667,0.4222222222222222,0.35555555555555557
sst2,28,"the mystery of enigma is how a rich historical subject , combined with so much first-rate talent ... could have yielded such a flat , plodding picture . ","the mystery of eni gma is how a rich historical subject , combined with so much first-rate talent ... could have yielded such a f lat , plodding picture . ",0,intra_word_whitespace,0.05,30,38,1.2666666666666666,0.23684210526315788,0.05263157894736842
sst2,28,"the mystery of enigma is how a rich historical subject , combined with so much first-rate talent ... could have yielded such a flat , plodding picture . ","t he mystery of en igma is how a rich historica l subjec t , combined with so much first-rate talent ... could have yielded such a f lat , plodding picture . ",0,intra_word_whitespace,0.15,33,43,1.303030303030303,0.2558139534883721,0.13953488372093023
sst2,28,"the mystery of enigma is how a rich historical subject , combined with so much first-rate talent ... could have yielded such a flat , plodding picture . ","t he mystery of enigm a i s how a rich histori cal subje ct , combined w ith so much first-rate talent ... could have y ielded such a fla t , p lodding picture . ",0,intra_word_whitespace,0.3,37,50,1.3513513513513513,0.4,0.16
sst2,28,"the mystery of enigma is how a rich historical subject , combined with so much first-rate talent ... could have yielded such a flat , plodding picture . ","the Mystery of enIgmA is how a rich HisToriCal subject , combined with so much first-rate talent ... couLd have yielded Such a flat , plodding picture . ",0,random_case_flip,0.05,28,44,1.5714285714285714,0.29545454545454547,0.25
sst2,28,"the mystery of enigma is how a rich historical subject , combined with so much first-rate talent ... could have yielded such a flat , plodding picture . ","the MYstery oF eNIgmA is how a ricH HIsToriCal subject , combined wIth so much fIrst-rAte talEnT ... couLd havE yielded Such a flat , pLoddiNg picTUre . ",0,random_case_flip,0.15,28,63,2.25,0.47619047619047616,0.5079365079365079
sst2,28,"the mystery of enigma is how a rich historical subject , combined with so much first-rate talent ... could have yielded such a flat , plodding picture . ","The MYstery oF eNIgmA iS How a rIcH HIsToriCal subjeCt , comBined WIth So much fIrst-rAtE talEnT ... cOuLd HavE yiELDed Such A FLaT , PLOddINg PiCTUre . ",0,random_case_flip,0.3,28,76,2.7142857142857144,0.5526315789473685,0.6710526315789473
sst2,29,unabashedly romantic picture ,unabashedly romantic pucture ,1,keyboard_proximity,0.05,3,8,2.6666666666666665,0.125,0.125
sst2,29,unabashedly romantic picture ,inagashedly romantic pjctire ,1,keyboard_proximity,0.15,3,10,3.3333333333333335,0.2,0.3
sst2,29,unabashedly romantic picture ,ynanwshwsly romantoc pudtuee ,1,keyboard_proximity,0.3,3,15,5.0,0.3333333333333333,0.3333333333333333
sst2,29,unabashedly romantic picture ,unabashedly romantic p1cture ,1,homoglyph,0.05,3,10,3.3333333333333335,0.2,0.2
sst2,29,unabashedly romantic picture ,un@6ash3dly romantic p1cture ,1,homoglyph,0.15,3,13,4.333333333333333,0.46153846153846156,0.23076923076923078
sst2,29,unabashedly romantic picture ,un@6a5h3d1y roman7ic p1c7ur3 ,1,homoglyph,0.3,3,20,6.666666666666667,0.75,0.05
sst2,29,unabashedly romantic picture ,unabashedly romantic piicture ,1,char_repetition,0.05,3,8,2.6666666666666665,0.0,0.25
sst2,29,unabashedly romantic picture ,uunabbashedly romantic piictuure ,1,char_repetition,0.15,3,11,3.6666666666666665,0.18181818181818182,0.45454545454545453
sst2,29,unabashedly romantic picture ,uunabbaasheeddly romantiic piiccturre ,1,char_repetition,0.3,3,18,6.0,0.1111111111111111,0.3333333333333333
sst2,29,unabashedly romantic picture ,unabashedly romantic pcture ,1,char_deletion,0.05,3,9,3.0,0.1111111111111111,0.2222222222222222
sst2,29,unabashedly romantic picture ,naashedly romantic pctre ,1,char_deletion,0.15,3,8,2.6666666666666665,0.125,0.125
sst2,29,unabashedly romantic picture ,nashly romantc ptue ,1,char_deletion,0.3,3,9,3.0,0.2222222222222222,0.2222222222222222
sst2,29,unabashedly romantic picture ,unabashedly romantic p icture ,1,intra_word_whitespace,0.05,4,9,2.25,0.1111111111111111,0.1111111111111111
sst2,29,unabashedly romantic picture ,unabashedly romantic p icture ,1,intra_word_whitespace,0.15,4,9,2.25,0.1111111111111111,0.1111111111111111
sst2,29,unabashedly romantic picture ,unaba shedly romantic p icture ,1,intra_word_whitespace,0.3,5,9,1.8,0.1111111111111111,0.3333333333333333
sst2,29,unabashedly romantic picture ,unabashedly romantic pIcture ,1,random_case_flip,0.05,3,10,3.3333333333333335,0.2,0.3
sst2,29,unabashedly romantic picture ,UnaBashedly romantic pIctUre ,1,random_case_flip,0.15,3,11,3.6666666666666665,0.36363636363636365,0.45454545454545453
sst2,29,unabashedly romantic picture ,UnaBAshEDly romantIc pICtuRe ,1,random_case_flip,0.3,3,14,4.666666666666667,0.21428571428571427,0.5
sst2,30,that flow through the hollywood pipeline without a hitch ,tyat floe through the hollywood pipeline withoht a hitch ,1,keyboard_proximity,0.05,9,17,1.8888888888888888,0.23529411764705882,0.11764705882352941
sst2,30,that flow through the hollywood pipeline without a hitch ,tjat flpd yhrougg rhw hollywood pipelinw withoyt a hitch ,1,keyboard_proximity,0.15,9,24,2.6666666666666665,0.375,0.2916666666666667
sst2,30,that flow through the hollywood pipeline without a hitch ,tyst fpid fhrouyj yhd hollywood lipelinr wigyoyt q hiych ,1,keyboard_proximity,0.3,9,26,2.888888888888889,0.46153846153846156,0.34615384615384615
sst2,30,that flow through the hollywood pipeline without a hitch ,7hat f1ow through the hollywood pipeline w1thout a hitch ,1,homoglyph,0.05,9,20,2.2222222222222223,0.35,0.05
sst2,30,that flow through the hollywood pipeline without a hitch ,7hat f10w throu9h 7he hollywood pipeline w17hou7 a h1tch ,1,homoglyph,0.15,9,29,3.2222222222222223,0.5517241379310345,0.1724137931034483
sst2,30,that flow through the hollywood pipeline without a hitch ,7h@7 f10w throu9h 7he ho1lyw00d pipe11ne w17hou7 @ h1tch ,1,homoglyph,0.3,9,38,4.222222222222222,0.6842105263157895,0.23684210526315788
sst2,30,that flow through the hollywood pipeline without a hitch ,thhat floww through the hollywood pipeline withouut a hitch ,1,char_repetition,0.05,9,17,1.8888888888888888,0.17647058823529413,0.23529411764705882
sst2,30,that flow through the hollywood pipeline without a hitch ,thhat flooww tthroughh tthee hollywood pipelinee withouut a hitch ,1,char_repetition,0.15,9,23,2.5555555555555554,0.34782608695652173,0.2608695652173913
sst2,30,that flow through the hollywood pipeline without a hitch ,thhaat fllooww tthrougghh tthee hollywood ppipelinee witthhouut aa hittch ,1,char_repetition,0.3,9,34,3.7777777777777777,0.38235294117647056,0.29411764705882354
sst2,30,that flow through the hollywood pipeline without a hitch ,tat flo through the hollywood pipeline withot a hitch ,1,char_deletion,0.05,9,15,1.6666666666666667,0.2,0.06666666666666667
sst2,30,that flow through the hollywood pipeline without a hitch ,tat fl hroug h hollywood pipelin withot a hitch ,1,char_deletion,0.15,9,18,2.0,0.3333333333333333,0.2222222222222222
sst2,30,that flow through the hollywood pipeline without a hitch ,tt f hrou h hollywood ipelin wiot  hich ,1,char_deletion,0.3,8,16,2.0,0.3125,0.3125
sst2,30,that flow through the hollywood pipeline without a hitch ,that f low through the hollywood pipeline without a hitch ,1,intra_word_whitespace,0.05,10,14,1.4,0.21428571428571427,0.0
sst2,30,that flow through the hollywood pipeline without a hitch ,th at flo w through the hollywood pipeline without a hitch ,1,intra_word_whitespace,0.15,11,15,1.3636363636363635,0.2,0.13333333333333333
sst2,30,that flow through the hollywood pipeline without a hitch ,t hat fl ow through the hollywood pi peline without a hitch ,1,intra_word_whitespace,0.3,12,18,1.5,0.3333333333333333,0.1111111111111111
sst2,30,that flow through the hollywood pipeline without a hitch ,tHat floW through the hollywood pipeline withoUt a hitch ,1,random_case_flip,0.05,9,18,2.0,0.3333333333333333,0.2222222222222222
sst2,30,that flow through the hollywood pipeline without a hitch ,tHat flOW ThrougH ThE hollywood pipelinE withoUt a hitch ,1,random_case_flip,0.15,9,25,2.7777777777777777,0.44,0.52
sst2,30,that flow through the hollywood pipeline without a hitch ,tHAt fLOW ThrouGH ThE hollywood PipelinE wiTHoUt A hiTch ,1,random_case_flip,0.3,9,28,3.111111111111111,0.4642857142857143,0.6428571428571429
sst2,31,be killed ,bw killed ,0,keyboard_proximity,0.05,2,4,2.0,0.5,0.0
sst2,31,be killed ,gs killed ,0,keyboard_proximity,0.15,2,4,2.0,0.5,0.0
sst2,31,be killed ,gs kilked ,0,keyboard_proximity,0.3,2,5,2.5,0.4,0.4
sst2,31,be killed ,be kill3d ,0,homoglyph,0.05,2,5,2.5,0.4,0.2
sst2,31,be killed ,6e kill3d ,0,homoglyph,0.15,2,7,3.5,0.5714285714285714,0.14285714285714285
sst2,31,be killed ,6e kil13d ,0,homoglyph,0.3,2,8,4.0,0.625,0.125
sst2,31,be killed ,bee killed ,0,char_repetition,0.05,2,4,2.0,0.25,0.0
sst2,31,be killed ,bbee killed ,0,char_repetition,0.15,2,4,2.0,0.25,0.25
sst2,31,be killed ,bbee killled ,0,char_repetition,0.3,2,5,2.5,0.2,0.4
sst2,31,be killed ,b killed ,0,char_deletion,0.05,2,3,1.5,0.3333333333333333,0.0
sst2,31,be killed , killed ,0,char_deletion,0.15,1,2,2.0,0.0,0.0
sst2,31,be killed , kiled ,0,char_deletion,0.3,1,3,3.0,0.3333333333333333,0.3333333333333333
sst2,31,be killed ,b e killed ,0,intra_word_whitespace,0.05,3,4,1.3333333333333333,0.5,0.0
sst2,31,be killed ,b e killed ,0,intra_word_whitespace,0.15,3,4,1.3333333333333333,0.5,0.0
sst2,31,be killed ,b e killed ,0,intra_word_whitespace,0.3,3,4,1.3333333333333333,0.5,0.0
sst2,31,be killed ,bE killed ,0,random_case_flip,0.05,2,4,2.0,0.5,0.25
sst2,31,be killed ,BE killed ,0,random_case_flip,0.15,2,3,1.5,0.0,0.3333333333333333
sst2,31,be killed ,BE kilLed ,0,random_case_flip,0.3,2,5,2.5,0.2,0.6
sst2,32,"it 'll probably be in video stores by christmas , ","iy 'll prohably be in video stores by christmas , ",0,keyboard_proximity,0.05,10,16,1.6,0.3125,0.0625
sst2,32,"it 'll probably be in video stores by christmas , ","ig 'll prpvwbly be ub vudeo xtores by christmas , ",0,keyboard_proximity,0.15,10,20,2.0,0.2,0.25
sst2,32,"it 'll probably be in video stores by christmas , ","ir 'kl prlvwbly bd uh voxeo wtlres bg christnss , ",0,keyboard_proximity,0.3,10,24,2.4,0.4583333333333333,0.2916666666666667
sst2,32,"it 'll probably be in video stores by christmas , ","it 'l1 probably be in video stores 6y christmas , ",0,homoglyph,0.05,10,16,1.6,0.375,0.0
sst2,32,"it 'll probably be in video stores by christmas , ","1t 'l1 pr0ba61y be in video stores 6y chr1stm@s , ",0,homoglyph,0.15,10,27,2.7,0.5925925925925926,0.14814814814814814
sst2,32,"it 'll probably be in video stores by christmas , ","17 '11 pr0ba61y be in vid30 st0r3s 6y chr1s7m@s , ",0,homoglyph,0.3,10,34,3.4,0.7058823529411765,0.11764705882352941
sst2,32,"it 'll probably be in video stores by christmas , ","itt 'll probbably be in video stores by christmas , ",0,char_repetition,0.05,10,16,1.6,0.1875,0.125
sst2,32,"it 'll probably be in video stores by christmas , ","itt 'll proobbaably be iinn viideo sstores by christmas , ",0,char_repetition,0.15,10,21,2.1,0.23809523809523808,0.2857142857142857
sst2,32,"it 'll probably be in video stores by christmas , ","itt 'lll proobbaably bee iinn viiddeo sstoores byy christmmaas , ",0,char_repetition,0.3,10,28,2.8,0.32142857142857145,0.2857142857142857
sst2,32,"it 'll probably be in video stores by christmas , ","i 'll proably be in video stores by christmas , ",0,char_deletion,0.05,10,14,1.4,0.21428571428571427,0.07142857142857142
sst2,32,"it 'll probably be in video stores by christmas , ","i 'll prbly be  vdeo tores by christmas , ",0,char_deletion,0.15,9,18,2.0,0.3333333333333333,0.05555555555555555
sst2,32,"it 'll probably be in video stores by christmas , ","i 'l prbly b  veo tres b christs , ",0,char_deletion,0.3,9,16,1.7777777777777777,0.5,0.125
sst2,32,"it 'll probably be in video stores by christmas , ","it ' ll probably be in video stores by christmas , ",0,intra_word_whitespace,0.05,11,13,1.1818181818181819,0.15384615384615385,0.07692307692307693
sst2,32,"it 'll probably be in video stores by christmas , ","i t 'l l probably be in video stores by christmas , ",0,intra_word_whitespace,0.15,12,15,1.25,0.4,0.0
sst2,32,"it 'll probably be in video stores by christmas , ","i t 'l l probably be in vi deo stores by christmas , ",0,intra_word_whitespace,0.3,13,17,1.3076923076923077,0.4117647058823529,0.058823529411764705
sst2,32,"it 'll probably be in video stores by christmas , ","iT 'll proBably be in video stores by christmas , ",0,random_case_flip,0.05,10,16,1.6,0.3125,0.1875
sst2,32,"it 'll probably be in video stores by christmas , ","iT 'll prOBAbly be IN vIdeo Stores by christmas , ",0,random_case_flip,0.15,10,22,2.2,0.4090909090909091,0.3181818181818182
sst2,32,"it 'll probably be in video stores by christmas , ","iT 'Ll prOBAbly bE IN vIDeo StOres bY christMAs , ",0,random_case_flip,0.3,10,27,2.7,0.6296296296296297,0.4074074074074074
sst2,33,the pristine camerawork ,the pristine cameraworj ,1,keyboard_proximity,0.05,3,10,3.3333333333333335,0.1,0.1
sst2,33,the pristine camerawork ,yhe oristune camerawori ,1,keyboard_proximity,0.15,3,10,3.3333333333333335,0.1,0.3
sst2,33,the pristine camerawork ,ghr orisrune camerqworj ,1,keyboard_proximity,0.3,3,12,4.0,0.3333333333333333,0.3333333333333333
sst2,33,the pristine camerawork ,the pristine cameraw0rk ,1,homoglyph,0.05,3,11,3.6666666666666665,0.2727272727272727,0.0
sst2,33,the pristine camerawork ,7h3 pris7ine cameraw0rk ,1,homoglyph,0.15,3,15,5.0,0.4666666666666667,0.0
